game_id,competition_id,season,round,date,home_club_id,away_club_id,home_club_goals,away_club_goals,home_club_position,away_club_position,home_club_manager_name,away_club_manager_name,stadium,attendance,referee,url,home_club_formation,away_club_formation,home_club_name,away_club_name,aggregate,competition_type,home_n_goals,home_n_assists,home_n_yellow_cards,home_n_red_cards,home_n_minutes_played,home_performance_score,away_n_goals,away_n_assists,away_n_yellow_cards,away_n_red_cards,away_n_minutes_played,away_performance_score
2726748,IT1,2016,28. Matchday,2017-03-10,506,5,2,1,1.0,7.0,Massimiliano Allegri,Vincenzo Montella,Allianz Stadium,40573.0,Davide Massa,https://www.transfermarkt.co.uk/juventus-fc_ac-milan/index/spielbericht/2726748,4-2-3-1,4-3-3,Juventus Football Club,Associazione Calcio Milan,2:1,domestic_league,0.3333333333333333,0.16666666666666666,1.5,0.0,0.5207889125799573,9.291044776119401,0.16666666666666666,0.16666666666666666,3.0,0.0,0.5207889125799573,10.624378109452735
2897233,IT1,2017,8. Matchday,2017-10-15,46,5,3,2,2.0,10.0,Luciano Spalletti,Vincenzo Montella,Giuseppe Meazza,78328.0,Paolo Tagliavento,https://www.transfermarkt.co.uk/inter-milan_ac-milan/index/spielbericht/2897233,4-2-3-1,3-5-2,Football Club Internazionale Milano S.p.A.,Associazione Calcio Milan,3:2,domestic_league,0.5,0.5,3.0,0.0,0.5207889125799573,11.291044776119401,0.16666666666666666,0.16666666666666666,1.0,0.0,0.5608495981630309,8.624378109452735
2482410,FR1,2014,31. Matchday,2015-04-05,244,583,2,3,3.0,1.0,Marcelo Bielsa,Laurent Blanc,Orange Vélodrome,65415.0,Ruddy Buquet,https://www.transfermarkt.co.uk/olympique-marseille_paris-saint-germain/index/spielbericht/2482410,3-3-3-1,4-3-3,Olympique de Marseille,Paris Saint-Germain Football Club,2:3,domestic_league,0.3333333333333333,0.3333333333333333,2.0,0.0,0.5202558635394455,9.950248756218905,0.3333333333333333,0.16666666666666666,1.0,0.0,0.5202558635394456,8.783582089552239
2698164,GB1,2016,11. Matchday,2016-11-06,11,148,1,1,4.0,5.0,Arsène Wenger,Mauricio Pochettino,Emirates Stadium,60039.0,Mark Clattenburg,https://www.transfermarkt.co.uk/arsenal-fc_tottenham-hotspur/index/spielbericht/2698164,4-2-3-1,5-3-2,Arsenal Football Club,Tottenham Hotspur Football Club,1:1,domestic_league,0.0,0.16666666666666666,0.5,0.0,0.5202558635394455,7.950248756218905,0.16666666666666666,0.16666666666666666,1.0,0.0,0.5202558635394456,8.61691542288557
2872212,GB1,2017,10. Matchday,2017-10-28,985,148,1,0,2.0,3.0,José Mourinho,Mauricio Pochettino,Old Trafford,75034.0,Jonathan Moss,https://www.transfermarkt.co.uk/manchester-united_tottenham-hotspur/index/spielbericht/2872212,3-4-1-2,3-4-2-1,Manchester United Football Club,Tottenham Hotspur Football Club,1:0,domestic_league,0.16666666666666666,0.16666666666666666,0.5,0.0,0.5207889125799573,8.124378109452735,0.0,0.0,0.0,0.0,0.5608495981630309,7.291044776119402
2872364,GB1,2017,25. Matchday,2018-01-31,148,985,2,0,5.0,2.0,Mauricio Pochettino,José Mourinho,Wembley Stadium,81978.0,Andre Marriner,https://www.transfermarkt.co.uk/tottenham-hotspur_manchester-united/index/spielbericht/2872364,4-2-3-1,4-2-3-1,Tottenham Hotspur Football Club,Manchester United Football Club,2:0,domestic_league,0.16666666666666666,0.0,1.0,0.0,0.5207889125799573,8.457711442786069,0.0,0.0,1.0,0.0,0.5202558635394455,8.283582089552239
2577993,GB1,2015,9. Matchday,2015-10-17,148,31,0,0,7.0,10.0,Mauricio Pochettino,Jürgen Klopp,White Hart Lane,35926.0,Craig Pawson,https://www.transfermarkt.co.uk/tottenham-hotspur_liverpool-fc/index/spielbericht/2577993,4-2-3-1,4-3-2-1,Tottenham Hotspur Football Club,Liverpool Football Club,0:0,domestic_league,0.0,0.0,0.5,0.0,0.5608495981630309,7.791044776119402,0.0,0.0,1.0,0.0,0.5608495981630309,8.291044776119403
2486817,GB1,2014,35. Matchday,2015-05-03,148,281,0,1,6.0,3.0,Mauricio Pochettino,Manuel Pellegrini,White Hart Lane,35784.0,Andre Marriner,https://www.transfermarkt.co.uk/tottenham-hotspur_manchester-city/index/spielbericht/2486817,4-4-1-1,4-2-3-1,Tottenham Hotspur Football Club,Manchester City Football Club,0:1,domestic_league,0.0,0.0,1.5,0.0,0.5202558635394455,8.783582089552237,0.16666666666666666,0.16666666666666666,2.0,0.0,0.5202558635394456,9.61691542288557
2225452,GB1,2012,2. Matchday,2012-08-26,31,281,2,2,15.0,6.0,Brendan Rodgers,Roberto Mancini,Anfield,44942.0,Andre Marriner,https://www.transfermarkt.co.uk/liverpool-fc_manchester-city/index/spielbericht/2225452,0,0,Liverpool Football Club,Manchester City Football Club,2:2,domestic_league,0.3333333333333333,0.16666666666666666,0.5,0.0,0.5202558635394456,8.283582089552239,0.3333333333333333,0.16666666666666666,0.0,0.0,0.5202558635394455,7.7835820895522385
2225475,GB1,2012,6. Matchday,2012-09-29,11,631,1,2,9.0,1.0,Arsène Wenger,Roberto Di Matteo,Emirates Stadium,60101.0,Martin Atkinson,https://www.transfermarkt.co.uk/arsenal-fc_chelsea-fc/index/spielbericht/2225475,0,0,Arsenal Football Club,Chelsea Football Club,1:2,domestic_league,0.16666666666666666,0.16666666666666666,1.0,0.0,0.5202558635394455,8.61691542288557,0.3333333333333333,0.16666666666666666,1.5,0.0,0.5202558635394456,9.283582089552239
2225798,GB1,2012,36. Matchday,2013-05-05,985,631,0,1,1.0,3.0,Sir Alex Ferguson,Rafael Benítez,Old Trafford,75500.0,Howard Webb,https://www.transfermarkt.co.uk/manchester-united_chelsea-fc/index/spielbericht/2225798,0,0,Manchester United Football Club,Chelsea Football Club,0:1,domestic_league,0.0,0.0,1.0,1.0,0.5197228144989339,9.276119402985074,0.16666666666666666,0.16666666666666666,0.5,0.0,0.5608495981630309,8.124378109452735
2942785,FR1,2017,24. Matchday,2018-02-03,1082,583,0,3,19.0,1.0,Christophe Galtier,Unai Emery,Decathlon Arena-Stade Pierre-Mauroy,49082.0,Johan Hamel,https://www.transfermarkt.co.uk/losc-lille_paris-saint-germain/index/spielbericht/2942785,4-2-3-1,4-3-3,Lille Olympique Sporting Club Lille Métropole,Paris Saint-Germain Football Club,0:3,domestic_league,0.0,0.0,0.5,0.0,0.5202558635394456,7.783582089552238,0.5,0.16666666666666666,0.5,0.0,0.5202558635394456,8.450248756218905
3429693,GB1,2020,21. Matchday,2021-01-30,11,985,0,0,11.0,2.0,Mikel Arteta,Ole Gunnar Solskjaer,Emirates Stadium,0.0,Michael Oliver,https://www.transfermarkt.co.uk/arsenal-fc_manchester-united/index/spielbericht/3429693,4-2-3-1,4-2-3-1,Arsenal Football Club,Manchester United Football Club,0:0,domestic_league,0.0,0.0,0.5,0.0,0.5207889125799573,7.791044776119402,0.0,0.0,1.5,0.0,0.5608495981630309,8.791044776119401
3429783,GB1,2020,30. Matchday,2021-04-03,11,31,0,3,10.0,7.0,Mikel Arteta,Jürgen Klopp,Emirates Stadium,0.0,Stuart Attwell,https://www.transfermarkt.co.uk/arsenal-fc_liverpool-fc/index/spielbericht/3429783,4-2-3-1,4-3-3,Arsenal Football Club,Liverpool Football Club,0:3,domestic_league,0.0,0.0,0.5,0.0,0.5202558635394456,7.783582089552238,0.49999999999999994,0.3333333333333333,0.5,0.0,0.5202558635394456,8.61691542288557
3429839,GB1,2020,35. Matchday,2021-05-08,281,631,1,2,1.0,3.0,Pep Guardiola,Thomas Tuchel,Etihad Stadium,0.0,Anthony Taylor,https://www.transfermarkt.co.uk/manchester-city_chelsea-fc/index/spielbericht/3429839,3-1-4-2,3-4-2-1,Manchester City Football Club,Chelsea Football Club,1:2,domestic_league,0.16666666666666666,0.16666666666666666,1.0,0.0,0.5202558635394455,8.61691542288557,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5202558635394456,7.950248756218905
3592134,GB1,2021,14. Matchday,2021-12-02,985,11,3,2,7.0,5.0,Michael Carrick,Mikel Arteta,Old Trafford,73123.0,Martin Atkinson,https://www.transfermarkt.co.uk/manchester-united_arsenal-fc/index/spielbericht/3592134,4-2-3-1,4-2-3-1,Manchester United Football Club,Arsenal Football Club,3:2,domestic_league,0.5,0.5,0.5,0.0,0.5207889125799573,8.791044776119403,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5202558635394456,7.950248756218905
3583519,GB1,2021,2. Matchday,2021-08-22,11,631,0,2,19.0,2.0,Mikel Arteta,Thomas Tuchel,Emirates Stadium,58729.0,Paul Tierney,https://www.transfermarkt.co.uk/arsenal-fc_chelsea-fc/index/spielbericht/3583519,4-2-3-1,3-4-2-1,Arsenal Football Club,Chelsea Football Club,0:2,domestic_league,0.0,0.0,1.5,0.0,0.5545350172215844,8.708955223880595,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5207889125799573,7.957711442786069
3837829,GB1,2022,2. Matchday,2022-08-14,631,148,2,2,7.0,4.0,Thomas Tuchel,Antonio Conte,Stamford Bridge,39946.0,Anthony Taylor,https://www.transfermarkt.co.uk/chelsea-fc_tottenham-hotspur/index/spielbericht/3837829,3-4-3,3-4-3,Chelsea Football Club,Tottenham Hotspur Football Club,2:2,domestic_league,0.3333333333333333,0.3333333333333333,1.5,0.0,0.4855721393034826,9.450248756218905,0.3333333333333333,0.3333333333333333,0.0,0.0,0.4850746268656716,7.94278606965174
3050242,GB1,2018,8. Matchday,2018-10-07,31,281,0,0,3.0,1.0,Jürgen Klopp,Pep Guardiola,Anfield,52117.0,Martin Atkinson,https://www.transfermarkt.co.uk/liverpool-fc_manchester-city/index/spielbericht/3050242,4-3-3,4-2-3-1,Liverpool Football Club,Manchester City Football Club,0:0,domestic_league,0.0,0.0,0.5,0.0,0.5608495981630309,7.791044776119402,0.0,0.0,1.5,0.0,0.5608495981630309,8.791044776119403
3844998,IT1,2022,27. Matchday,2023-03-19,46,506,0,1,3.0,6.0,Simone Inzaghi,Massimiliano Allegri,Giuseppe Meazza,75224.0,Daniele Chiffi,https://www.transfermarkt.co.uk/inter-milan_juventus-fc/index/spielbericht/3844998,3-5-2,3-5-2,Football Club Internazionale Milano S.p.A.,Juventus Football Club,0:1,domestic_league,0.0,0.0,1.0,1.0,0.45429104477611937,9.26865671641791,0.16666666666666666,0.16666666666666666,2.0,1.0,0.5202558635394455,10.61691542288557
4094717,FR1,2023,16. Matchday,2023-12-17,1082,583,1,1,4.0,1.0,Paulo Fonseca,Luis Enrique,Decathlon Arena-Stade Pierre-Mauroy,47993.0,Willy Delajod,https://www.transfermarkt.co.uk/losc-lille_paris-saint-germain/index/spielbericht/4094717,4-2-3-1,3-4-3,Lille Olympique Sporting Club Lille Métropole,Paris Saint-Germain Football Club,1:1,domestic_league,0.16666666666666666,0.0,0.5,0.0,0.48557213930348253,7.950248756218905,0.16666666666666666,0.16666666666666666,0.5,0.0,0.4850746268656716,8.109452736318406
2332251,GB1,2013,36. Matchday,2014-04-27,31,631,0,2,2.0,3.0,Brendan Rodgers,José Mourinho,Anfield,44726.0,Martin Atkinson,https://www.transfermarkt.co.uk/liverpool-fc_chelsea-fc/index/spielbericht/2332251,4-3-3,4-3-3,Liverpool Football Club,Chelsea Football Club,0:2,domestic_league,0.0,0.0,0.0,0.0,0.5608495981630309,7.291044776119402,0.3333333333333333,0.16666666666666666,2.0,0.0,0.5202558635394456,9.783582089552239
2478703,IT1,2014,12. Matchday,2014-11-23,5,46,1,1,7.0,9.0,Filippo Inzaghi,Roberto Mancini,Giuseppe Meazza,79173.0,Marco Guida,https://www.transfermarkt.co.uk/ac-milan_inter-milan/index/spielbericht/2478703,4-3-3,4-3-1-2,Associazione Calcio Milan,Football Club Internazionale Milano S.p.A.,1:1,domestic_league,0.16666666666666666,0.16666666666666666,1.0,0.0,0.5608495981630309,8.624378109452735,0.16666666666666666,0.0,1.0,0.0,0.5207889125799573,8.457711442786069
2486557,GB1,2014,9. Matchday,2014-10-26,985,631,1,1,8.0,1.0,Louis van Gaal,José Mourinho,Old Trafford,75327.0,Phil Dowd,https://www.transfermarkt.co.uk/manchester-united_chelsea-fc/index/spielbericht/2486557,4-2-3-1,4-2-3-1,Manchester United Football Club,Chelsea Football Club,1:1,domestic_league,0.16666666666666666,0.0,1.5,0.0,0.6082089552238805,8.965174129353233,0.16666666666666666,0.16666666666666666,3.5,0.0,0.5213219616204691,11.1318407960199
2698232,GB1,2016,19. Matchday,2016-12-31,31,281,1,0,2.0,5.0,Jürgen Klopp,Pep Guardiola,Anfield,53120.0,Craig Pawson,https://www.transfermarkt.co.uk/liverpool-fc_manchester-city/index/spielbericht/2698232,4-1-4-1,4-2-3-1,Liverpool Football Club,Manchester City Football Club,1:0,domestic_league,0.16666666666666666,0.16666666666666666,1.0,0.0,0.5608495981630309,8.624378109452735,0.0,0.0,0.5,0.0,0.5608495981630309,7.791044776119402
2332218,GB1,2013,22. Matchday,2014-01-19,631,985,3,1,3.0,7.0,José Mourinho,David Moyes,Stamford Bridge,41615.0,Phil Dowd,https://www.transfermarkt.co.uk/chelsea-fc_manchester-united/index/spielbericht/2332218,4-2-3-1,4-4-1-1,Chelsea Football Club,Manchester United Football Club,3:1,domestic_league,0.5,0.3333333333333333,0.5,0.0,0.5202558635394456,8.61691542288557,0.16666666666666666,0.16666666666666666,1.5,1.0,0.5608495981630309,10.124378109452735
2698416,GB1,2016,33. Matchday,2017-04-16,985,631,2,0,6.0,1.0,José Mourinho,Antonio Conte,Old Trafford,75272.0,Bobby Madley,https://www.transfermarkt.co.uk/manchester-united_chelsea-fc/index/spielbericht/2698416,3-5-2,3-4-2-1,Manchester United Football Club,Chelsea Football Club,2:0,domestic_league,0.3333333333333333,0.16666666666666666,1.5,0.0,0.5207889125799573,9.291044776119403,0.0,0.0,1.5,0.0,0.5202558635394456,8.783582089552239
2704498,L1,2016,19. Matchday,2017-02-04,16,23826,1,0,4.0,2.0,Thomas Tuchel,Ralph Hasenhüttl,SIGNAL IDUNA PARK,81360.0,Tobias Stieler,https://www.transfermarkt.co.uk/borussia-dortmund_rb-leipzig/index/spielbericht/2704498,3-5-2,4-4-2,Borussia Dortmund,RasenBallsport Leipzig,1:0,domestic_league,0.16666666666666666,0.16666666666666666,0.5,0.0,0.5202558635394456,8.11691542288557,0.0,0.0,1.5,0.0,0.5202558635394456,8.783582089552239
2341135,ES1,2013,10. Matchday,2013-10-26,131,418,2,1,1.0,3.0,Gerardo Martino,Carlo Ancelotti,Spotify Camp Nou,98761.0,Undiano Mallenco,https://www.transfermarkt.co.uk/fc-barcelona_real-madrid/index/spielbericht/2341135,4-3-3,4-3-3,Futbol Club Barcelona,Real Madrid Club de Fútbol,2:1,domestic_league,0.3333333333333333,0.3333333333333333,1.0,0.0,0.5202558635394455,8.950248756218905,0.16666666666666666,0.16666666666666666,2.5,0.0,0.5202558635394455,10.11691542288557
2578199,GB1,2015,32. Matchday,2016-04-02,31,148,1,1,7.0,2.0,Jürgen Klopp,Mauricio Pochettino,Anfield,44062.0,Jonathan Moss,https://www.transfermarkt.co.uk/liverpool-fc_tottenham-hotspur/index/spielbericht/2578199,4-2-3-1,4-2-3-1,Liverpool Football Club,Tottenham Hotspur Football Club,1:1,domestic_league,0.16666666666666666,0.16666666666666666,1.0,0.0,0.5207889125799573,8.624378109452735,0.16666666666666666,0.16666666666666666,0.0,0.0,0.5608495981630309,7.624378109452735
2698188,GB1,2016,13. Matchday,2016-11-26,631,148,2,1,1.0,5.0,Antonio Conte,Mauricio Pochettino,Stamford Bridge,41513.0,Michael Oliver,https://www.transfermarkt.co.uk/chelsea-fc_tottenham-hotspur/index/spielbericht/2698188,3-4-2-1,4-1-4-1,Chelsea Football Club,Tottenham Hotspur Football Club,2:1,domestic_league,0.3333333333333333,0.3333333333333333,1.0,0.0,0.5202558635394455,8.950248756218905,0.16666666666666666,0.16666666666666666,0.5,0.0,0.5202558635394456,8.11691542288557
2698285,GB1,2016,25. Matchday,2017-02-11,31,148,2,0,5.0,3.0,Jürgen Klopp,Mauricio Pochettino,Anfield,53159.0,Anthony Taylor,https://www.transfermarkt.co.uk/liverpool-fc_tottenham-hotspur/index/spielbericht/2698285,4-3-3,4-4-2,Liverpool Football Club,Tottenham Hotspur Football Club,2:0,domestic_league,0.3333333333333333,0.16666666666666666,1.5,0.0,0.5207889125799573,9.291044776119401,0.0,0.0,2.5,0.0,0.5202558635394456,9.783582089552239
2899838,ES1,2017,31. Matchday,2018-04-08,418,13,1,1,4.0,2.0,Zinédine Zidane,Diego Simeone,Santiago Bernabéu,78769.0,Estrada Fernández,https://www.transfermarkt.co.uk/real-madrid_atletico-de-madrid/index/spielbericht/2899838,4-4-2,4-4-2,Real Madrid Club de Fútbol,Club Atlético de Madrid S.A.D.,1:1,domestic_league,0.16666666666666666,0.16666666666666666,1.0,0.0,0.5202558635394456,8.61691542288557,0.16666666666666666,0.16666666666666666,1.5,0.0,0.5202558635394455,9.11691542288557
2578044,GB1,2015,14. Matchday,2015-11-29,148,631,0,0,5.0,14.0,Mauricio Pochettino,José Mourinho,White Hart Lane,35639.0,Michael Oliver,https://www.transfermarkt.co.uk/tottenham-hotspur_chelsea-fc/index/spielbericht/2578044,4-1-4-1,4-2-3-1,Tottenham Hotspur Football Club,Chelsea Football Club,0:0,domestic_league,0.0,0.0,2.0,0.0,0.5608495981630309,9.291044776119401,0.0,0.0,1.0,0.0,0.5614236509758898,8.298507462686565
2872215,GB1,2017,11. Matchday,2017-11-05,631,985,1,0,4.0,2.0,Antonio Conte,José Mourinho,Stamford Bridge,41615.0,Anthony Taylor,https://www.transfermarkt.co.uk/chelsea-fc_manchester-united/index/spielbericht/2872215,3-4-2-1,3-5-2,Chelsea Football Club,Manchester United Football Club,1:0,domestic_league,0.16666666666666666,0.16666666666666666,0.5,0.0,0.5202558635394456,8.11691542288557,0.0,0.0,1.5,0.0,0.5202558635394456,8.783582089552239
2726600,IT1,2016,13. Matchday,2016-11-20,5,46,2,2,3.0,10.0,Vincenzo Montella,Stefano Pioli,Giuseppe Meazza,77882.0,Paolo Tagliavento,https://www.transfermarkt.co.uk/ac-milan_inter-milan/index/spielbericht/2726600,4-3-3,4-2-3-1,Associazione Calcio Milan,Football Club Internazionale Milano S.p.A.,2:2,domestic_league,0.3333333333333333,0.3333333333333333,1.0,0.0,0.5202558635394456,8.950248756218905,0.3333333333333333,0.3333333333333333,2.0,0.0,0.5202558635394455,9.950248756218905
2224164,FR1,2012,32. Matchday,2013-04-14,1082,244,0,0,6.0,2.0,Rudi Garcia,Élie Baup,Decathlon Arena-Stade Pierre-Mauroy,47828.0,Wilfried Bien,https://www.transfermarkt.co.uk/losc-lille_olympique-marseille/index/spielbericht/2224164,0,0,Lille Olympique Sporting Club Lille Métropole,Olympique de Marseille,0:0,domestic_league,0.0,0.0,0.5,0.0,0.5202558635394456,7.783582089552238,0.0,0.0,0.5,0.0,0.5608495981630309,7.791044776119402
2243002,ES1,2012,35. Matchday,2013-05-12,13,131,1,2,3.0,1.0,Diego Simeone,Tito Vilanova,Vicente Calderón,54000.0,Pedro Jesús Pérez Montero,https://www.transfermarkt.co.uk/atletico-de-madrid_fc-barcelona/index/spielbericht/2243002,0,0,Club Atlético de Madrid S.A.D.,Futbol Club Barcelona,1:2,domestic_league,0.16666666666666666,0.16666666666666666,0.5,0.0,0.5202558635394456,8.11691542288557,0.16666666666666666,0.3333333333333333,1.0,0.0,0.5101279317697227,8.641791044776118
3050284,GB1,2018,12. Matchday,2018-11-11,281,985,3,1,1.0,8.0,Pep Guardiola,José Mourinho,Etihad Stadium,54316.0,Anthony Taylor,https://www.transfermarkt.co.uk/manchester-city_manchester-united/index/spielbericht/3050284,4-3-3,4-3-3,Manchester City Football Club,Manchester United Football Club,3:1,domestic_league,0.5,0.49999999999999994,0.5,0.0,0.5207889125799573,8.791044776119403,0.16666666666666666,0.16666666666666666,0.5,0.0,0.5202558635394456,8.11691542288557
3219163,GB1,2019,37. Matchday,2020-07-22,31,631,5,3,1.0,4.0,Jürgen Klopp,Frank Lampard,Anfield,0.0,Andre Marriner,https://www.transfermarkt.co.uk/liverpool-fc_chelsea-fc/index/spielbericht/3219163,4-3-3,5-4-1,Liverpool Football Club,Chelsea Football Club,5:3,domestic_league,0.8333333333333333,0.5,0.5,0.0,0.45429104477611937,9.101990049751242,0.5,0.3333333333333333,0.0,0.0,0.4850746268656716,8.109452736318408
3229232,IT1,2019,7. Matchday,2019-10-06,46,506,1,2,2.0,1.0,Antonio Conte,Maurizio Sarri,Giuseppe Meazza,75923.0,Gianluca Rocchi,https://www.transfermarkt.co.uk/inter-milan_juventus-fc/index/spielbericht/3229232,3-5-2,4-3-1-2,Football Club Internazionale Milano S.p.A.,Juventus Football Club,1:2,domestic_league,0.16666666666666666,0.0,1.0,0.0,0.5202558635394456,8.450248756218905,0.3333333333333333,0.3333333333333333,1.5,0.0,0.5202558635394456,9.450248756218905
3421718,GB1,2020,5. Matchday,2020-10-17,281,11,1,0,3.0,6.0,Pep Guardiola,Mikel Arteta,Etihad Stadium,0.0,Chris Kavanagh,https://www.transfermarkt.co.uk/manchester-city_arsenal-fc/index/spielbericht/3421718,3-5-2,4-3-3,Manchester City Football Club,Arsenal Football Club,1:0,domestic_league,0.16666666666666666,0.0,2.0,0.0,0.5608495981630309,9.457711442786069,0.0,0.0,0.5,0.0,0.5202558635394456,7.7835820895522385
3421729,GB1,2020,6. Matchday,2020-10-24,985,631,0,0,10.0,12.0,Ole Gunnar Solskjaer,Frank Lampard,Old Trafford,0.0,Martin Atkinson,https://www.transfermarkt.co.uk/manchester-united_chelsea-fc/index/spielbericht/3421729,4-2-3-1,3-4-2-1,Manchester United Football Club,Chelsea Football Club,0:0,domestic_league,0.0,0.0,1.5,0.0,0.5202558635394456,8.783582089552237,0.0,0.0,0.5,0.0,0.5202558635394455,7.783582089552238
3421813,GB1,2020,15. Matchday,2020-12-26,11,631,3,1,15.0,8.0,Mikel Arteta,Frank Lampard,Emirates Stadium,0.0,Michael Oliver,https://www.transfermarkt.co.uk/arsenal-fc_chelsea-fc/index/spielbericht/3421813,4-2-3-1,4-3-3,Arsenal Football Club,Chelsea Football Club,3:1,domestic_league,0.5,0.3333333333333333,1.0,0.0,0.5207889125799573,9.124378109452735,0.16666666666666666,0.16666666666666666,0.5,0.0,0.5202558635394455,8.11691542288557
3429733,GB1,2020,25. Matchday,2021-02-21,11,281,0,1,11.0,1.0,Mikel Arteta,Pep Guardiola,Emirates Stadium,0.0,Jonathan Moss,https://www.transfermarkt.co.uk/arsenal-fc_manchester-city/index/spielbericht/3429733,4-2-3-1,4-3-3,Arsenal Football Club,Manchester City Football Club,0:1,domestic_league,0.0,0.0,1.0,0.0,0.4850746268656716,8.276119402985074,0.16666666666666666,0.16666666666666666,1.0,0.0,0.6082089552238805,8.6318407960199
3588454,L1,2021,21. Matchday,2022-02-05,27,23826,3,2,1.0,7.0,Julian Nagelsmann,Domenico Tedesco,Allianz Arena,10000.0,Sven Jablonski,https://www.transfermarkt.co.uk/bayern-munich_rb-leipzig/index/spielbericht/3588454,3-4-2-1,3-4-1-2,FC Bayern München,RasenBallsport Leipzig,3:2,domestic_league,0.3333333333333333,0.3333333333333333,0.5,0.0,0.4850746268656716,8.44278606965174,0.3333333333333333,0.3333333333333333,1.5,0.0,0.45429104477611937,9.435323383084576
3605295,ES1,2021,8. Matchday,2021-10-02,13,131,2,0,2.0,8.0,Diego Simeone,Ronald Koeman,Civitas Metropolitano,60594.0,César Soto Grado,https://www.transfermarkt.co.uk/atletico-de-madrid_fc-barcelona/index/spielbericht/3605295,3-1-4-2,4-2-3-1,Club Atlético de Madrid S.A.D.,Futbol Club Barcelona,2:0,domestic_league,0.3333333333333333,0.3333333333333333,1.0,0.0,0.45429104477611937,8.935323383084576,0.0,0.0,0.5,0.0,0.45429104477611937,7.76865671641791
2942888,FR1,2017,34. Matchday,2018-04-21,244,1082,5,1,4.0,19.0,Rudi Garcia,Christophe Galtier,Orange Vélodrome,51098.0,Amaury Delerue,https://www.transfermarkt.co.uk/olympique-marseille_losc-lille/index/spielbericht/2942888,4-2-3-1,4-2-3-1,Olympique de Marseille,Lille Olympique Sporting Club Lille Métropole,5:1,domestic_league,0.8333333333333333,0.6666666666666666,0.0,0.0,0.5202558635394456,8.783582089552239,0.16666666666666666,0.16666666666666666,0.5,0.0,0.5202558635394455,8.11691542288557
2225748,GB1,2012,33. Matchday,2013-05-08,631,148,2,2,3.0,5.0,Rafael Benítez,André Villas-Boas,Stamford Bridge,41581.0,Mike Dean,https://www.transfermarkt.co.uk/chelsea-fc_tottenham-hotspur/index/spielbericht/2225748,0,0,Chelsea Football Club,Tottenham Hotspur Football Club,2:2,domestic_league,0.3333333333333333,0.3333333333333333,0.5,0.0,0.5608495981630309,8.457711442786069,0.3333333333333333,0.3333333333333333,1.0,0.0,0.5608495981630309,8.957711442786069
3837995,GB1,2022,7. Matchday,2023-01-19,281,148,4,2,2.0,4.0,Pep Guardiola,Antonio Conte,Etihad Stadium,53088.0,Simon Hooper,https://www.transfermarkt.co.uk/manchester-city_tottenham-hotspur/index/spielbericht/3837995,4-4-2,3-4-3,Manchester City Football Club,Tottenham Hotspur Football Club,4:2,domestic_league,0.6666666666666666,0.3333333333333333,0.5,0.0,0.5207889125799573,8.791044776119401,0.3333333333333333,0.0,1.0,0.0,0.4850746268656716,8.609452736318406
3050214,GB1,2018,5. Matchday,2018-09-15,148,31,1,2,6.0,2.0,Mauricio Pochettino,Jürgen Klopp,Wembley Stadium,80188.0,Michael Oliver,https://www.transfermarkt.co.uk/tottenham-hotspur_liverpool-fc/index/spielbericht/3050214,4-3-1-2,4-3-3,Tottenham Hotspur Football Club,Liverpool Football Club,1:2,domestic_league,0.16666666666666666,0.16666666666666666,0.0,0.0,0.5202558635394456,7.6169154228855716,0.3333333333333333,0.0,0.0,0.0,0.5207889125799573,7.624378109452736
3050293,GB1,2018,13. Matchday,2018-11-24,148,631,3,1,3.0,4.0,Mauricio Pochettino,Maurizio Sarri,Wembley Stadium,55465.0,Martin Atkinson,https://www.transfermarkt.co.uk/tottenham-hotspur_chelsea-fc/index/spielbericht/3050293,4-4-2,4-3-3,Tottenham Hotspur Football Club,Chelsea Football Club,3:1,domestic_league,0.5,0.49999999999999994,0.0,0.0,0.5608495981630309,8.291044776119403,0.16666666666666666,0.16666666666666666,1.5,0.0,0.5202558635394456,9.11691542288557
3080826,ES1,2018,26. Matchday,2019-03-02,418,131,0,1,3.0,1.0,Santiago Solari,Ernesto Valverde,Santiago Bernabéu,78921.0,Undiano Mallenco,https://www.transfermarkt.co.uk/real-madrid_fc-barcelona/index/spielbericht/3080826,4-3-3,4-3-3,Real Madrid Club de Fútbol,Futbol Club Barcelona,0:1,domestic_league,0.0,0.0,1.5,0.0,0.5202558635394455,8.783582089552239,0.16666666666666666,0.16666666666666666,1.0,0.0,0.5207889125799573,8.624378109452735
3838778,GB1,2022,22. Matchday,2023-02-05,148,281,1,0,6.0,2.0,Antonio Conte,Pep Guardiola,Tottenham Hotspur Stadium,61747.0,Andrew Madley,https://www.transfermarkt.co.uk/tottenham-hotspur_manchester-city/index/spielbericht/3838778,3-4-2-1,4-4-2,Tottenham Hotspur Football Club,Manchester City Football Club,1:0,domestic_league,0.16666666666666666,0.16666666666666666,2.0,0.0,0.5186567164179104,9.59452736318408,0.0,0.0,1.5,0.0,0.5608495981630309,8.791044776119403
